CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure_Months,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
IND-02012,Male,0,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),99.14,4979.92,No
IND-02013,Female,1,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,52.07,467.65,No
IND-02014,Male,1,No,No,59,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),46.71,2833.92,No
IND-02015,Female,0,No,No,71,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),45.93,3309.48,Yes
IND-02016,Male,0,Yes,No,71,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),38.2,2810.26,No
IND-02017,Male,0,No,No,43,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),106.95,4623.91,Yes
IND-02018,Female,1,Yes,Yes,59,No,No phone service,DSL,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),58.8,3593.66,No
IND-02019,Male,1,No,No,6,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,No,Electronic check,106.53,661.83,No
IND-02020,Female,0,Yes,No,53,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),107.47,5347.74,No
IND-02021,Female,0,Yes,No,64,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,33.0,2181.03,No
IND-02022,Female,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,23.98,93.75,No
IND-02023,Female,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),115.88,114.97,No
IND-02024,Male,0,Yes,No,70,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),40.9,2827.2,No
IND-02025,Male,0,Yes,No,31,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,No,Electronic check,57.83,1756.41,No
IND-02026,Male,0,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),32.88,2286.14,No
IND-02027,Female,0,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,113.74,7309.08,No
IND-02028,Female,1,No,No,19,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,29.03,476.41,No
IND-02029,Male,0,No,No,69,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Mailed check,99.92,6701.66,No
IND-02030,Female,0,No,No,69,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),105.23,7191.99,No
IND-02031,Male,0,No,Yes,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,111.44,5239.84,No
IND-02032,Female,0,Yes,No,31,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,65.59,1936.77,No
IND-02033,Male,0,Yes,No,60,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,75.67,4697.59,Yes
IND-02034,Female,0,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,70.32,5020.94,Yes
IND-02035,Female,0,No,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,73.32,4541.64,No
IND-02036,Male,0,No,No,38,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,43.94,1603.86,Yes
IND-02037,Male,0,Yes,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),77.13,2594.11,No
IND-02038,Male,0,Yes,No,6,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,45.77,282.25,No
IND-02039,Male,0,No,No,13,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),77.85,997.45,Yes
IND-02040,Male,0,No,Yes,20,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),101.57,1922.48,Yes
IND-02041,Female,0,No,No,37,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,20.29,747.17,Yes
IND-02042,Female,0,Yes,No,45,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,105.46,4877.07,Yes
IND-02043,Female,0,No,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,64.11,3656.75,No
IND-02044,Male,0,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,80.42,4131.08,No
IND-02045,Female,1,No,No,18,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,45.42,812.37,No
IND-02046,Female,0,No,No,25,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,118.87,2854.05,Yes
IND-02047,Male,0,No,No,1,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,80.89,86.12,Yes
IND-02048,Female,0,Yes,No,41,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,116.32,4807.45,Yes
IND-02049,Female,0,Yes,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),96.49,1719.4,No
IND-02050,Male,0,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),106.73,111.08,No
IND-02051,Male,0,Yes,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),45.59,1791.61,No
IND-02052,Male,0,No,No,31,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,83.78,2753.37,Yes
IND-02053,Male,1,No,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),55.05,3737.15,No
IND-02054,Female,0,Yes,Yes,38,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),100.94,3951.08,No
IND-02055,Female,0,Yes,Yes,8,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.63,931.91,No
IND-02056,Female,1,Yes,Yes,34,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),41.14,1492.71,No
IND-02057,Male,0,No,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,92.9,2629.49,Yes
IND-02058,Male,0,No,No,41,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),93.76,3899.92,Yes
IND-02059,Female,0,Yes,Yes,7,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),54.66,388.35,Yes
IND-02060,Female,0,Yes,Yes,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,34.17,1088.92,No
IND-02061,Male,0,No,No,16,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),51.59,872.2,No
IND-02062,Female,0,No,No,2,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,36.6,71.24,Yes
IND-02063,Female,0,Yes,Yes,43,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Electronic check,107.47,4607.32,No
IND-02064,Male,0,No,Yes,31,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),101.9,3258.98,No
IND-02065,Male,0,No,Yes,47,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,95.74,4333.04,No
IND-02066,Female,0,No,No,33,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,95.08,2978.56,Yes
IND-02067,Male,0,No,Yes,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),59.57,1058.67,No
IND-02068,Male,1,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,109.79,5503.07,No
IND-02069,Male,0,No,No,54,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,100.22,5663.72,No
IND-02070,Male,0,Yes,No,51,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,109.69,5500.12,Yes
IND-02071,Female,0,Yes,Yes,52,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Mailed check,69.42,3391.24,No
IND-02072,Female,0,Yes,No,7,No,No phone service,DSL,No,No,No,No,No,Yes,Two year,Yes,Electronic check,48.09,359.61,No
IND-02073,Male,0,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,84.21,4138.28,No
IND-02074,Female,0,Yes,No,11,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,87.54,1016.76,Yes
IND-02075,Female,1,No,Yes,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,89.93,6380.76,No
IND-02076,Female,1,No,No,30,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,58.36,1899.93,No
IND-02077,Male,1,No,No,57,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,71.05,3987.44,Yes
IND-02078,Male,1,Yes,Yes,46,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),31.05,1538.04,Yes
IND-02079,Female,0,Yes,No,70,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,79.41,5875.1,Yes
IND-02080,Female,0,No,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,65.98,4175.04,No
IND-02081,Male,1,Yes,No,55,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),38.82,2031.02,Yes
IND-02082,Male,0,No,Yes,58,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),68.78,4039.03,No
IND-02083,Male,1,Yes,Yes,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,54.47,559.53,Yes
IND-02084,Female,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),84.8,356.86,Yes
IND-02085,Female,0,Yes,No,62,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,99.94,6504.9,No
IND-02086,Male,0,No,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),60.54,2632.16,No
IND-02087,Male,1,No,No,42,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),102.54,4198.75,Yes
IND-02088,Female,0,No,No,24,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),37.22,933.97,No
IND-02089,Female,0,No,No,5,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,82.94,438.08,No
IND-02090,Male,0,Yes,Yes,68,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Mailed check,62.5,4279.88,No
IND-02091,Female,0,No,No,45,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),57.25,2551.87,Yes
IND-02092,Female,0,Yes,No,59,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,42.59,2452.45,No
IND-02093,Male,0,No,No,65,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),43.98,2647.06,No
IND-02094,Female,0,Yes,Yes,63,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,65.37,3969.09,Yes
IND-02095,Male,0,No,Yes,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),103.0,7399.96,No
IND-02096,Female,0,No,Yes,49,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),74.59,3662.41,No
IND-02097,Female,0,Yes,No,32,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,76.66,2380.33,Yes
IND-02098,Female,0,Yes,No,50,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),90.54,4521.0,No
IND-02099,Female,0,Yes,Yes,58,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Electronic check,48.82,2779.65,No
IND-02100,Male,1,No,Yes,52,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),57.66,3064.26,No
IND-02101,Female,0,Yes,Yes,23,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),103.96,2348.78,Yes
IND-02102,Female,0,No,No,30,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,25.12,751.69,No
IND-02103,Male,0,No,Yes,70,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,70.83,4453.14,No
IND-02104,Female,0,No,No,71,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),72.99,4927.48,No
IND-02105,Female,0,No,No,30,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Electronic check,74.65,2274.16,No
IND-02106,Male,0,Yes,No,37,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.38,3502.72,No
IND-02107,Female,0,No,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),64.68,3195.18,No
IND-02108,Female,0,No,No,32,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,103.53,3354.42,No
IND-02109,Male,0,No,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,53.57,4013.11,Yes
IND-02110,Female,0,No,No,35,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,53.61,1603.78,No
IND-02111,Male,0,No,No,68,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,115.43,7825.58,No
IND-02112,Male,0,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),52.12,1721.26,No
IND-02113,Male,0,No,No,59,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),39.02,2311.43,No
IND-02114,Female,1,No,No,35,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,74.63,2578.16,Yes
IND-02115,Female,0,No,No,16,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),114.27,1788.21,Yes
IND-02116,Male,0,No,No,52,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,97.15,4889.25,No
IND-02117,Male,0,Yes,No,66,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),63.18,4078.13,No
IND-02118,Female,1,No,Yes,6,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,70.08,401.18,No
IND-02119,Male,0,No,No,14,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,118.79,1640.92,No
IND-02120,Female,0,Yes,No,29,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,91.17,2533.73,Yes
IND-02121,Female,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.0,822.78,No
IND-02122,Male,1,Yes,No,18,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),80.37,1384.4,Yes
IND-02123,Female,0,No,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),113.26,488.67,No
IND-02124,Male,1,Yes,No,57,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),39.11,2335.62,No
IND-02125,Female,0,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),96.59,5421.0,No
IND-02126,Female,0,Yes,Yes,25,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,61.08,1524.61,No
IND-02127,Female,0,No,No,47,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),34.19,1515.74,Yes
IND-02128,Male,0,Yes,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,103.0,4900.67,Yes
IND-02129,Female,1,Yes,Yes,34,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),83.31,2951.31,No
IND-02130,Male,0,No,Yes,16,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),21.26,338.52,No
IND-02131,Male,0,Yes,No,36,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,102.25,3598.55,Yes
IND-02132,Male,0,No,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),73.04,2112.25,Yes
IND-02133,Female,0,No,Yes,65,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,81.79,6016.62,No
IND-02134,Female,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),75.77,5465.97,Yes
IND-02135,Female,0,No,Yes,53,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,58.64,3279.99,Yes
IND-02136,Female,0,Yes,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),33.47,1394.75,Yes
IND-02137,Male,0,Yes,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),91.17,1815.87,No
IND-02138,Female,0,No,Yes,44,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),87.71,3878.69,Yes
IND-02139,Male,0,Yes,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),105.07,3295.0,Yes
IND-02140,Female,0,No,No,44,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,80.85,3667.91,No
IND-02141,Female,0,Yes,No,27,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.38,637.13,Yes
IND-02142,Female,0,No,No,34,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Mailed check,60.8,1924.1,No
IND-02143,Female,0,Yes,Yes,24,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),30.35,646.33,No
IND-02144,Male,0,No,No,56,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,79.07,4519.72,Yes
IND-02145,Male,0,Yes,No,7,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Mailed check,40.13,299.88,Yes
IND-02146,Female,1,Yes,Yes,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),113.4,7938.18,No
IND-02147,Male,0,No,Yes,51,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),35.38,1929.01,No
IND-02148,Male,1,Yes,Yes,8,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),102.46,888.16,Yes
IND-02149,Male,0,No,No,56,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,80.27,4609.86,No
IND-02150,Female,1,No,No,58,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,One year,No,Bank transfer (automatic),50.54,2604.46,No
IND-02151,Male,0,Yes,No,69,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),98.35,6390.18,No
IND-02152,Male,0,No,Yes,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,115.63,893.69,Yes
IND-02153,Female,0,Yes,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,34.29,2106.38,Yes
IND-02154,Female,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),103.1,2270.13,No
IND-02155,Male,1,No,Yes,42,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,100.35,4206.79,No
